submission_id,Condition,Index,ItemId,PageId,Stimulus,SubjectId,Word,device,experiment_duration,experiment_end_time,experiment_start_time,hand,mousePositionX,mousePositionY,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,wordPositionBottom,wordPositionLeft,wordPositionRight,wordPositionTop,wordRevealPart
71,,0-18,7,1,2,66994964ba5c6cade27cd532,馆,,1199842.0,1742776490024.0,1742775290182.0,,936,138,,,,顽皮又淘气,1117,143.265625,925.375,943.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,691,143,,,,顽皮又淘气,1369,143.265625,685.375,703.375,123.265625,l
71,,-1,7,1,2,,,,,,,,715,192,,,,顽皮又淘气,1423,,,,,l
71,,-1,7,1,2,,,,,,,,715,192,,,,顽皮又淘气,1471,,,,,l
71,,-1,7,1,2,,,,,,,,715,192,,,,顽皮又淘气,1527,,,,,l
71,,-1,7,1,2,,,,,,,,715,192,,,,顽皮又淘气,1573,,,,,l
71,,-1,7,1,2,,,,,,,,715,192,,,,顽皮又淘气,1619,,,,,l
71,,-1,7,1,2,,,,,,,,715,166,,,,顽皮又淘气,1676,,,,,l
71,,0-6,7,1,2,,成,,,,,,715,145,,,,顽皮又淘气,1721,143.265625,709.375,727.375,123.265625,l
71,,0-6,7,1,2,,成,,,,,,715,144,,,,顽皮又淘气,1774,143.265625,709.375,727.375,123.265625,l
71,,0-6,7,1,2,,成,,,,,,715,144,,,,顽皮又淘气,1822,143.265625,709.375,727.375,123.265625,l
71,,0-6,7,1,2,,成,,,,,,715,144,,,,顽皮又淘气,1869,143.265625,709.375,727.375,123.265625,l
71,,0-5,7,1,2,,”,,,,,,705,150,,,,顽皮又淘气,1921,143.265625,703.375,709.375,123.265625,l
71,,-1,7,1,2,,,,,,,,684,162,,,,顽皮又淘气,1973,,,,,l
71,,-1,7,1,2,,,,,,,,683,162,,,,顽皮又淘气,2021,,,,,l
71,,-1,7,1,2,,,,,,,,683,162,,,,顽皮又淘气,2074,,,,,l
71,,-1,7,1,2,,,,,,,,683,162,,,,顽皮又淘气,2123,,,,,l
71,,-1,7,1,2,,,,,,,,683,162,,,,顽皮又淘气,2167,,,,,l
71,,-1,7,1,2,,,,,,,,683,162,,,,顽皮又淘气,2221,,,,,l
71,,-1,7,1,2,,,,,,,,683,162,,,,顽皮又淘气,2274,,,,,l
71,,-1,7,1,2,,,,,,,,683,162,,,,顽皮又淘气,2321,,,,,l
71,,-1,7,1,2,,,,,,,,683,158,,,,顽皮又淘气,2369,,,,,l
71,,0-3,7,1,2,,墨,,,,,,673,140,,,,顽皮又淘气,2421,143.265625,667.375,685.375,123.265625,l
71,,0-2,7,1,2,,“,,,,,,666,138,,,,顽皮又淘气,2470,143.265625,661.375,667.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,660,139,,,,顽皮又淘气,2525,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,651,140,,,,顽皮又淘气,2575,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,649,141,,,,顽皮又淘气,2619,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,649,141,,,,顽皮又淘气,2669,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,649,141,,,,顽皮又淘气,2721,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,648,141,,,,顽皮又淘气,2774,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,647,141,,,,顽皮又淘气,2824,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,644,141,,,,顽皮又淘气,2871,143.265625,643.375,661.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,637,140,,,,顽皮又淘气,2919,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,635,140,,,,顽皮又淘气,2970,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,634,140,,,,顽皮又淘气,3017,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,633,140,,,,顽皮又淘气,3069,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,630,140,,,,顽皮又淘气,3122,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,628,140,,,,顽皮又淘气,3171,143.265625,625.375,643.375,123.265625,l
71,,-1,7,1,2,,,,,,,,625,140,,,,顽皮又淘气,3219,,,,,l
71,,-1,7,1,2,,,,,,,,625,139,,,,顽皮又淘气,3271,,,,,l
71,,-1,7,1,2,,,,,,,,624,135,,,,顽皮又淘气,3320,,,,,l
71,,-1,7,1,2,,,,,,,,624,134,,,,顽皮又淘气,3368,,,,,l
71,,-1,7,1,2,,,,,,,,624,133,,,,顽皮又淘气,3422,,,,,l
71,,-1,7,1,2,,,,,,,,624,132,,,,顽皮又淘气,3471,,,,,l
71,,-1,7,1,2,,,,,,,,624,132,,,,顽皮又淘气,3517,,,,,l
71,,-1,7,1,2,,,,,,,,624,131,,,,顽皮又淘气,3574,,,,,l
71,,-1,7,1,2,,,,,,,,629,130,,,,顽皮又淘气,3625,,,,,l
71,,-1,7,1,2,,,,,,,,640,128,,,,顽皮又淘气,3676,,,,,l
71,,-1,7,1,2,,,,,,,,647,127,,,,顽皮又淘气,3720,,,,,l
71,,-1,7,1,2,,,,,,,,653,127,,,,顽皮又淘气,3767,,,,,l
71,,-1,7,1,2,,,,,,,,658,127,,,,顽皮又淘气,3826,,,,,l
71,,-1,7,1,2,,,,,,,,659,128,,,,顽皮又淘气,3872,,,,,l
71,,-1,7,1,2,,,,,,,,667,131,,,,顽皮又淘气,3926,,,,,l
71,,-1,7,1,2,,,,,,,,674,133,,,,顽皮又淘气,3970,,,,,l
71,,0-3,7,1,2,,墨,,,,,,678,137,,,,顽皮又淘气,4017,143.265625,667.375,685.375,123.265625,l
71,,0-3,7,1,2,,墨,,,,,,679,137,,,,顽皮又淘气,4067,143.265625,667.375,685.375,123.265625,l
71,,0-3,7,1,2,,墨,,,,,,679,137,,,,顽皮又淘气,4125,143.265625,667.375,685.375,123.265625,l
71,,0-3,7,1,2,,墨,,,,,,671,139,,,,顽皮又淘气,4172,143.265625,667.375,685.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,630,135,,,,顽皮又淘气,4219,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,626,134,,,,顽皮又淘气,4272,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,626,134,,,,顽皮又淘气,4323,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,626,134,,,,顽皮又淘气,4373,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,628,134,,,,顽皮又淘气,4424,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,631,134,,,,顽皮又淘气,4469,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,635,134,,,,顽皮又淘气,4525,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,638,134,,,,顽皮又淘气,4572,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,641,136,,,,顽皮又淘气,4617,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,642,137,,,,顽皮又淘气,4672,143.265625,625.375,643.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,644,138,,,,顽皮又淘气,4719,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,648,139,,,,顽皮又淘气,4767,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,650,140,,,,顽皮又淘气,4817,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,652,140,,,,顽皮又淘气,4870,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,655,141,,,,顽皮又淘气,4919,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,658,141,,,,顽皮又淘气,4972,143.265625,643.375,661.375,123.265625,l
71,,-1,7,1,2,,,,,,,,661,141,,,,顽皮又淘气,5020,,,,,l
71,,0-3,7,1,2,,墨,,,,,,669,141,,,,顽皮又淘气,5071,143.265625,667.375,685.375,123.265625,l
71,,0-3,7,1,2,,墨,,,,,,674,141,,,,顽皮又淘气,5122,143.265625,667.375,685.375,123.265625,l
71,,0-3,7,1,2,,墨,,,,,,677,141,,,,顽皮又淘气,5172,143.265625,667.375,685.375,123.265625,l
71,,0-3,7,1,2,,墨,,,,,,678,141,,,,顽皮又淘气,5223,143.265625,667.375,685.375,123.265625,l
71,,0-3,7,1,2,,墨,,,,,,679,141,,,,顽皮又淘气,5268,143.265625,667.375,685.375,123.265625,l
71,,0-3,7,1,2,,墨,,,,,,682,141,,,,顽皮又淘气,5317,143.265625,667.375,685.375,123.265625,l
71,,-1,7,1,2,,,,,,,,685,140,,,,顽皮又淘气,5368,,,,,l
71,,0-4,7,1,2,,迹,,,,,,690,139,,,,顽皮又淘气,5422,143.265625,685.375,703.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,693,139,,,,顽皮又淘气,5470,143.265625,685.375,703.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,693,139,,,,顽皮又淘气,5517,143.265625,685.375,703.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,694,139,,,,顽皮又淘气,5579,143.265625,685.375,703.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,696,139,,,,顽皮又淘气,5622,143.265625,685.375,703.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,699,139,,,,顽皮又淘气,5672,143.265625,685.375,703.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,702,139,,,,顽皮又淘气,5718,143.265625,685.375,703.375,123.265625,l
71,,0-5,7,1,2,,”,,,,,,707,139,,,,顽皮又淘气,5773,143.265625,703.375,709.375,123.265625,l
71,,0-6,7,1,2,,成,,,,,,713,139,,,,顽皮又淘气,5822,143.265625,709.375,727.375,123.265625,l
71,,0-6,7,1,2,,成,,,,,,724,139,,,,顽皮又淘气,5876,143.265625,709.375,727.375,123.265625,l
71,,0-6,7,1,2,,成,,,,,,726,139,,,,顽皮又淘气,5919,143.265625,709.375,727.375,123.265625,l
71,,-1,7,1,2,,,,,,,,727,139,,,,顽皮又淘气,5972,,,,,l
71,,-1,7,1,2,,,,,,,,727,139,,,,顽皮又淘气,6023,,,,,l
71,,-1,7,1,2,,,,,,,,727,139,,,,顽皮又淘气,6074,,,,,l
71,,0-7,7,1,2,,功,,,,,,729,139,,,,顽皮又淘气,6122,143.265625,727.375,745.375,123.265625,l
71,,0-7,7,1,2,,功,,,,,,735,139,,,,顽皮又淘气,6169,143.265625,727.375,745.375,123.265625,l
71,,0-8,7,1,2,,越,,,,,,746,137,,,,顽皮又淘气,6222,143.265625,745.375,763.375,123.265625,l
71,,0-8,7,1,2,,越,,,,,,753,135,,,,顽皮又淘气,6276,143.265625,745.375,763.375,123.265625,l
71,,0-8,7,1,2,,越,,,,,,755,135,,,,顽皮又淘气,6326,143.265625,745.375,763.375,123.265625,l
71,,0-8,7,1,2,,越,,,,,,755,135,,,,顽皮又淘气,6372,143.265625,745.375,763.375,123.265625,l
71,,0-8,7,1,2,,越,,,,,,755,135,,,,顽皮又淘气,6417,143.265625,745.375,763.375,123.265625,l
71,,0-8,7,1,2,,越,,,,,,755,135,,,,顽皮又淘气,6481,143.265625,745.375,763.375,123.265625,l
71,,-1,7,1,2,,,,,,,,762,132,,,,顽皮又淘气,6527,,,,,l
71,,-1,7,1,2,,,,,,,,764,131,,,,顽皮又淘气,6577,,,,,l
71,,-1,7,1,2,,,,,,,,764,131,,,,顽皮又淘气,6622,,,,,l
71,,-1,7,1,2,,,,,,,,764,131,,,,顽皮又淘气,6669,,,,,l
71,,-1,7,1,2,,,,,,,,765,125,,,,顽皮又淘气,6725,,,,,l
71,,-1,7,1,2,,,,,,,,765,121,,,,顽皮又淘气,6778,,,,,l
71,,-1,7,1,2,,,,,,,,765,120,,,,顽皮又淘气,6818,,,,,l
71,,-1,7,1,2,,,,,,,,766,119,,,,顽皮又淘气,6872,,,,,l
71,,-1,7,1,2,,,,,,,,767,119,,,,顽皮又淘气,6918,,,,,l
71,,-1,7,1,2,,,,,,,,774,127,,,,顽皮又淘气,6978,,,,,l
71,,-1,7,1,2,,,,,,,,776,127,,,,顽皮又淘气,7016,,,,,l
71,,-1,7,1,2,,,,,,,,785,130,,,,顽皮又淘气,7076,,,,,l
71,,0-10,7,1,2,,，,,,,,,793,134,,,,顽皮又淘气,7122,143.265625,781.375,799.375,123.265625,l
71,,-1,7,1,2,,,,,,,,799,136,,,,顽皮又淘气,7169,,,,,l
71,,-1,7,1,2,,,,,,,,799,136,,,,顽皮又淘气,7232,,,,,l
71,,-1,7,1,2,,,,,,,,799,136,,,,顽皮又淘气,7278,,,,,l
71,,-1,7,1,2,,,,,,,,799,136,,,,顽皮又淘气,7326,,,,,l
71,,0-10,7,1,2,,，,,,,,,791,136,,,,顽皮又淘气,7377,143.265625,781.375,799.375,123.265625,l
71,,0-10,7,1,2,,，,,,,,,782,136,,,,顽皮又淘气,7420,143.265625,781.375,799.375,123.265625,l
71,,-1,7,1,2,,,,,,,,781,136,,,,顽皮又淘气,7467,,,,,l
71,,0-9,7,1,2,,狱,,,,,,777,136,,,,顽皮又淘气,7524,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,764,136,,,,顽皮又淘气,7574,143.265625,763.375,781.375,123.265625,l
71,,0-7,7,1,2,,功,,,,,,731,137,,,,顽皮又淘气,7625,143.265625,727.375,745.375,123.265625,l
71,,0-6,7,1,2,,成,,,,,,715,137,,,,顽皮又淘气,7675,143.265625,709.375,727.375,123.265625,l
71,,0-5,7,1,2,,”,,,,,,705,137,,,,顽皮又淘气,7718,143.265625,703.375,709.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,701,137,,,,顽皮又淘气,7770,143.265625,685.375,703.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,693,137,,,,顽皮又淘气,7824,143.265625,685.375,703.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,689,138,,,,顽皮又淘气,7872,143.265625,685.375,703.375,123.265625,l
71,,0-3,7,1,2,,墨,,,,,,675,143,,,,顽皮又淘气,7918,143.265625,667.375,685.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,658,147,,,,顽皮又淘气,7974,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,656,147,,,,顽皮又淘气,8022,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,656,147,,,,顽皮又淘气,8073,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,652,147,,,,顽皮又淘气,8119,143.265625,643.375,661.375,123.265625,l
71,,0-1,7,1,2,,鱼,,,,,,644,147,,,,顽皮又淘气,8172,143.265625,643.375,661.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,638,145,,,,顽皮又淘气,8218,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,637,145,,,,顽皮又淘气,8275,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,637,144,,,,顽皮又淘气,8322,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,636,144,,,,顽皮又淘气,8368,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,636,143,,,,顽皮又淘气,8432,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,632,140,,,,顽皮又淘气,8475,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,629,139,,,,顽皮又淘气,8522,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,629,139,,,,顽皮又淘气,8573,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,629,139,,,,顽皮又淘气,8621,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,629,139,,,,顽皮又淘气,8667,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,629,139,,,,顽皮又淘气,8730,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,629,139,,,,顽皮又淘气,8771,143.265625,625.375,643.375,123.265625,l
71,,0-0,7,1,2,,章,,,,,,631,137,,,,顽皮又淘气,8822,143.265625,625.375,643.375,123.265625,l
71,,-1,7,1,2,,,,,,,,643,135,,,,顽皮又淘气,8868,,,,,l
71,,-1,7,1,2,,,,,,,,661,135,,,,顽皮又淘气,8923,,,,,l
71,,0-2,7,1,2,,“,,,,,,664,135,,,,顽皮又淘气,8967,143.265625,661.375,667.375,123.265625,l
71,,-1,7,1,2,,,,,,,,667,135,,,,顽皮又淘气,9027,,,,,l
71,,0-3,7,1,2,,墨,,,,,,676,135,,,,顽皮又淘气,9072,143.265625,667.375,685.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,689,135,,,,顽皮又淘气,9118,143.265625,685.375,703.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,697,135,,,,顽皮又淘气,9177,143.265625,685.375,703.375,123.265625,l
71,,0-4,7,1,2,,迹,,,,,,699,135,,,,顽皮又淘气,9223,143.265625,685.375,703.375,123.265625,l
71,,-1,7,1,2,,,,,,,,703,135,,,,顽皮又淘气,9267,,,,,l
71,,0-5,7,1,2,,”,,,,,,706,135,,,,顽皮又淘气,9320,143.265625,703.375,709.375,123.265625,l
71,,-1,7,1,2,,,,,,,,709,134,,,,顽皮又淘气,9373,,,,,l
71,,-1,7,1,2,,,,,,,,713,133,,,,顽皮又淘气,9418,,,,,l
71,,-1,7,1,2,,,,,,,,718,133,,,,顽皮又淘气,9476,,,,,l
71,,-1,7,1,2,,,,,,,,721,133,,,,顽皮又淘气,9520,,,,,l
71,,-1,7,1,2,,,,,,,,724,132,,,,顽皮又淘气,9567,,,,,l
71,,-1,7,1,2,,,,,,,,727,132,,,,顽皮又淘气,9626,,,,,l
71,,-1,7,1,2,,,,,,,,729,132,,,,顽皮又淘气,9673,,,,,l
71,,-1,7,1,2,,,,,,,,732,132,,,,顽皮又淘气,9727,,,,,l
71,,-1,7,1,2,,,,,,,,737,132,,,,顽皮又淘气,9773,,,,,l
71,,-1,7,1,2,,,,,,,,742,132,,,,顽皮又淘气,9819,,,,,l
71,,-1,7,1,2,,,,,,,,746,132,,,,顽皮又淘气,9876,,,,,l
71,,-1,7,1,2,,,,,,,,746,132,,,,顽皮又淘气,9917,,,,,l
71,,-1,7,1,2,,,,,,,,746,133,,,,顽皮又淘气,9968,,,,,l
71,,-1,7,1,2,,,,,,,,745,135,,,,顽皮又淘气,10021,,,,,l
71,,0-7,7,1,2,,功,,,,,,744,138,,,,顽皮又淘气,10068,143.265625,727.375,745.375,123.265625,l
71,,0-7,7,1,2,,功,,,,,,743,139,,,,顽皮又淘气,10118,143.265625,727.375,745.375,123.265625,l
71,,0-7,7,1,2,,功,,,,,,742,140,,,,顽皮又淘气,10176,143.265625,727.375,745.375,123.265625,l
71,,0-7,7,1,2,,功,,,,,,742,140,,,,顽皮又淘气,10226,143.265625,727.375,745.375,123.265625,l
71,,0-7,7,1,2,,功,,,,,,742,140,,,,顽皮又淘气,10272,143.265625,727.375,745.375,123.265625,l
71,,0-7,7,1,2,,功,,,,,,742,140,,,,顽皮又淘气,10320,143.265625,727.375,745.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,773,140,,,,顽皮又淘气,10373,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,777,140,,,,顽皮又淘气,10424,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,777,140,,,,顽皮又淘气,10476,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,777,140,,,,顽皮又淘气,10521,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,777,140,,,,顽皮又淘气,10568,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,777,140,,,,顽皮又淘气,10631,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,777,140,,,,顽皮又淘气,10677,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,777,140,,,,顽皮又淘气,10725,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,777,140,,,,顽皮又淘气,10771,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,777,140,,,,顽皮又淘气,10818,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,777,140,,,,顽皮又淘气,10881,143.265625,763.375,781.375,123.265625,l
71,,0-9,7,1,2,,狱,,,,,,779,140,,,,顽皮又淘气,10923,143.265625,763.375,781.375,123.265625,l
71,,0-10,7,1,2,,，,,,,,,785,140,,,,顽皮又淘气,10978,143.265625,781.375,799.375,123.265625,l
71,,0-10,7,1,2,,，,,,,,,788,140,,,,顽皮又淘气,11017,143.265625,781.375,799.375,123.265625,l
71,,0-10,7,1,2,,，,,,,,,791,140,,,,顽皮又淘气,11069,143.265625,781.375,799.375,123.265625,l
71,,0-10,7,1,2,,，,,,,,,795,140,,,,顽皮又淘气,11128,143.265625,781.375,799.375,123.265625,l
71,,-1,7,1,2,,,,,,,,799,140,,,,顽皮又淘气,11178,,,,,l
71,,0-11,7,1,2,,逃,,,,,,800,140,,,,顽皮又淘气,11222,143.265625,799.375,817.375,123.265625,l
71,,0-11,7,1,2,,逃,,,,,,803,140,,,,顽皮又淘气,11270,143.265625,799.375,817.375,123.265625,l
71,,0-11,7,1,2,,逃,,,,,,807,140,,,,顽皮又淘气,11317,143.265625,799.375,817.375,123.265625,l
71,,0-11,7,1,2,,逃,,,,,,810,140,,,,顽皮又淘气,11374,143.265625,799.375,817.375,123.265625,l
71,,0-11,7,1,2,,逃,,,,,,811,140,,,,顽皮又淘气,11427,143.265625,799.375,817.375,123.265625,l
71,,0-11,7,1,2,,逃,,,,,,811,140,,,,顽皮又淘气,11468,143.265625,799.375,817.375,123.265625,l
71,,0-11,7,1,2,,逃,,,,,,812,140,,,,顽皮又淘气,11521,143.265625,799.375,817.375,123.265625,l
71,,0-11,7,1,2,,逃,,,,,,815,139,,,,顽皮又淘气,11568,143.265625,799.375,817.375,123.265625,l
71,,0-12,7,1,2,,离,,,,,,820,139,,,,顽皮又淘气,11624,143.265625,817.375,835.375,123.265625,l
71,,0-12,7,1,2,,离,,,,,,824,137,,,,顽皮又淘气,11669,143.265625,817.375,835.375,123.265625,l
71,,0-12,7,1,2,,离,,,,,,829,136,,,,顽皮又淘气,11728,143.265625,817.375,835.375,123.265625,l
71,,0-12,7,1,2,,离,,,,,,833,135,,,,顽皮又淘气,11773,143.265625,817.375,835.375,123.265625,l
71,,0-13,7,1,2,,新,,,,,,843,135,,,,顽皮又淘气,11820,143.265625,835.375,853.375,123.265625,l
71,,0-13,7,1,2,,新,,,,,,847,135,,,,顽皮又淘气,11867,143.265625,835.375,853.375,123.265625,l
71,,0-13,7,1,2,,新,,,,,,850,135,,,,顽皮又淘气,11924,143.265625,835.375,853.375,123.265625,l
71,,0-14,7,1,2,,西,,,,,,854,135,,,,顽皮又淘气,11970,143.265625,853.375,871.375,123.265625,l
71,,0-14,7,1,2,,西,,,,,,857,135,,,,顽皮又淘气,12023,143.265625,853.375,871.375,123.265625,l
71,,0-14,7,1,2,,西,,,,,,863,135,,,,顽皮又淘气,12070,143.265625,853.375,871.375,123.265625,l
71,,0-15,7,1,2,,兰,,,,,,873,135,,,,顽皮又淘气,12117,143.265625,871.375,889.375,123.265625,l
71,,0-15,7,1,2,,兰,,,,,,885,135,,,,顽皮又淘气,12176,143.265625,871.375,889.375,123.265625,l
71,,0-16,7,1,2,,水,,,,,,898,135,,,,顽皮又淘气,12227,143.265625,889.375,907.375,123.265625,l
71,,0-16,7,1,2,,水,,,,,,906,136,,,,顽皮又淘气,12272,143.265625,889.375,907.375,123.265625,l
71,,0-17,7,1,2,,族,,,,,,919,136,,,,顽皮又淘气,12319,143.265625,907.375,925.375,123.265625,l
71,,0-18,7,1,2,,馆,,,,,,936,136,,,,顽皮又淘气,12376,143.265625,925.375,943.375,123.265625,l
71,,0-18,7,1,2,,馆,,,,,,939,136,,,,顽皮又淘气,12428,143.265625,925.375,943.375,123.265625,l
71,,0-18,7,1,2,,馆,,,,,,941,136,,,,顽皮又淘气,12474,143.265625,925.375,943.375,123.265625,l
71,,0-18,7,1,2,,馆,,,,,,942,136,,,,顽皮又淘气,12521,143.265625,925.375,943.375,123.265625,l
71,,-1,7,1,2,,,,,,,,947,138,,,,顽皮又淘气,12567,,,,,l
71,,-1,7,1,2,,,,,,,,950,139,,,,顽皮又淘气,12624,,,,,l
71,,-1,7,1,2,,,,,,,,950,139,,,,顽皮又淘气,12674,,,,,l
71,,-1,7,1,2,,,,,,,,950,139,,,,顽皮又淘气,12724,,,,,l
71,,-1,7,1,2,,,,,,,,950,139,,,,顽皮又淘气,12772,,,,,l
71,,-1,7,1,2,,,,,,,,950,139,,,,顽皮又淘气,12817,,,,,l
71,,-1,7,1,2,,,,,,,,950,139,,,,顽皮又淘气,12876,,,,,l
71,,-1,7,1,2,,,,,,,,950,141,,,,顽皮又淘气,12928,,,,,l
71,,-1,7,1,2,,,,,,,,943,150,,,,顽皮又淘气,12977,,,,,l
71,,-1,7,1,2,,,,,,,,928,169,,,,顽皮又淘气,13021,,,,,l
71,,1-14,7,1,2,,逃,,,,,,882,193,,,,顽皮又淘气,13067,183.265625,877.375,895.375,163.265625,l
71,,1-9,7,1,2,,一,,,,,,796,178,,,,顽皮又淘气,13124,183.265625,787.375,805.375,163.265625,l
71,,-1,7,1,2,,,,,,,,758,171,,,,顽皮又淘气,13178,,,,,l
71,,-1,7,1,2,,,,,,,,745,168,,,,顽皮又淘气,13223,,,,,l
71,,-1,7,1,2,,,,,,,,710,166,,,,顽皮又淘气,13270,,,,,l
71,,-1,7,1,2,,,,,,,,687,168,,,,顽皮又淘气,13326,,,,,l
71,,-1,7,1,2,,,,,,,,672,172,,,,顽皮又淘气,13377,,,,,l
71,,1-1,7,1,2,,只,,,,,,660,175,,,,顽皮又淘气,13424,183.265625,643.375,661.375,163.265625,l
71,,1-1,7,1,2,,只,,,,,,656,177,,,,顽皮又淘气,13474,183.265625,643.375,661.375,163.265625,l
71,,1-1,7,1,2,,只,,,,,,656,177,,,,顽皮又淘气,13520,183.265625,643.375,661.375,163.265625,l
71,,1-1,7,1,2,,只,,,,,,656,177,,,,顽皮又淘气,13577,183.265625,643.375,661.375,163.265625,l
71,,1-1,7,1,2,,只,,,,,,656,177,,,,顽皮又淘气,13627,183.265625,643.375,661.375,163.265625,l
71,,1-1,7,1,2,,只,,,,,,656,177,,,,顽皮又淘气,13673,183.265625,643.375,661.375,163.265625,l
71,,1-1,7,1,2,,只,,,,,,656,177,,,,顽皮又淘气,13720,183.265625,643.375,661.375,163.265625,l
71,,1-1,7,1,2,,只,,,,,,656,177,,,,顽皮又淘气,13767,183.265625,643.375,661.375,163.265625,l
71,,1-1,7,1,2,,只,,,,,,656,177,,,,顽皮又淘气,13825,183.265625,643.375,661.375,163.265625,l
